OBJECTID,GNISID,NAME,CLASS,STATE,FIPSST,COUNTYNAME,FIPSCO,LATITUDE,LONGITUDE,ELEV_METER,ELEV_FEET,TOPOMAP,DATE_CREAT,DATE_EDITE
"128208",1313070.00000000000,Green Meadows,Populated Place,TN,"47",Rutherford,"149",35.84589860000,-86.48165900000,"189","620",Murfreesboro,03/01/1990,
"115519",1306938.00000000000,Rally Hill,Populated Place,TN,"47",Maury,"119",35.66868000000,-86.83111140000,"207","679",Rally Hill,05/19/1980,
"125546",1312457.00000000000,Battlewood Estates,Populated Place,TN,"47",Williamson,"187",35.99311790000,-86.88416810000,"200","656",Leipers Fork,01/01/1990,
"125552",1312464.00000000000,Bethany Hills,Populated Place,TN,"47",Williamson,"187",36.03450570000,-86.95333570000,"179","587",Bellevue,02/01/1990,
"129505",1313390.00000000000,Cherry Hills,Populated Place,TN,"47",Davidson,"037",36.07700420000,-86.60471780000,"188","617",La Vergne,03/01/1990,
"118367",1309448.00000000000,Nancy (historical),Populated Place,TN,"47",Lewis,"101",35.46674180000,-87.59196450000,"214","702",Riverside,05/01/1989,
"148343",1646971.00000000000,New Haven,Populated Place,TN,"47",Lawrence,"099",35.31396730000,-87.54446410000,"306","1004",Ovilla,05/01/1989,
"119624",1310572.00000000000,Cherokee Heights,Populated Place,TN,"47",Decatur,"039",35.73756600000,-88.02781070000,"143","469",Jeannette,08/01/1989,
"114878",1306211.00000000000,Crucifer,Populated Place,TN,"47",Henderson,"077",35.64618150000,-88.55005170000,"149","489",Juno,05/19/1980,
"111629",1274243.00000000000,Westel,Populated Place,TN,"47",Cumberland,"035",35.86312750000,-84.75522050000,"432","1417",Roddy,05/19/1980,
"124026",1311769.00000000000,Howse,Populated Place,TN,"47",Carroll,"017",35.94950940000,-88.64283500000,"143","469",Atwood,10/01/1989,
"113452",1277775.00000000000,Blue Spring,Populated Place,TN,"47",Carter,"019",36.35789080000,-82.11596020000,"538","1765",Watauga Dam,05/19/1980,
"112788",1286059.00000000000,Green Acres,Populated Place,TN,"47",Roane,"145",35.84396360000,-84.51132210000,"234","768",Bacon Gap,05/19/1980,
"117703",1309301.00000000000,Pinecrest,Populated Place,TN,"47",Greene,"059",36.15621350000,-82.80487400000,"446","1463",Greeneville,05/01/1989,
"148245",1640411.00000000000,Pine Timbers,Populated Place,TN,"47",Washington,"179",36.35204960000,-82.41042030000,"496","1627",Jonesborough,08/01/1991,
"114285",1279848.00000000000,Cash Point,Populated Place,TN,"47",Lincoln,"103",35.01814000000,-86.80527920000,"274","899",Dellrose,05/19/1980,
"114116",1298317.00000000000,Postelle,Populated Place,TN,"47",Polk,"139",35.04424560000,-84.40409110000,"476","1562",Ducktown,05/19/1980,
"110796",1281420.00000000000,Cove Lake Estates,Populated Place,TN,"47",Campbell,"013",36.30063490000,-84.21020520000,"382","1253",Jacksboro,05/19/1980,
"116206",1326714.00000000000,Christian Chapel,Populated Place,TN,"47",Obion,"131",36.22284490000,-89.04423290000,"99","325",Kenton,01/01/1993,
"120706",1315103.00000000000,Gattistown,Populated Place,TN,"47",Lincoln,"103",35.20813740000,-86.39582520000,"250","820",Mulberry,05/19/1980,
"116375",1307928.00000000000,Fetzerton (historical),Populated Place,TN,"47",Polk,"139",35.08479800000,-84.67076930000,"234","768",Parksville,04/01/1989,
"115542",1307256.00000000000,Mialoquo (historical),Populated Place,TN,"47",Monroe,"123",35.61563350000,-84.24241690000,"246","807",Vonore,02/01/1991,
"116793",1308063.00000000000,Clover Hill Estates,Populated Place,TN,"47",Blount,"009",35.70147060000,-84.04379590000,"304","997",Binfield,05/01/1989,
"126187",1312574.00000000000,Walnut Acres,Populated Place,TN,"47",Williamson,"187",35.97672940000,-86.89805720000,"198","650",Leipers Fork,02/01/1990,
"120113",1314939.00000000000,Dayton Spur,Populated Place,TN,"47",Cumberland,"035",35.96006810000,-84.99217770000,"561","1841",Dorton,05/19/1980,
"120288",1310847.00000000000,Apple Valley Estates,Populated Place,TN,"47",Putnam,"141",36.14783900000,-85.55275500000,"332","1089",Cookeville West,09/01/1989,
"123608",1315468.00000000000,Marrowbone,Populated Place,TN,"47",Cheatham,"021",36.24311050000,-87.00694670000,"133","436",Lillamay,05/19/1980,
"122203",1311482.00000000000,Countryside Estates,Populated Place,TN,"47",Montgomery,"125",36.51754770000,-87.22500540000,"168","551",Sango,11/01/1989,
"118862",1309767.00000000000,Keese (historical),Populated Place,TN,"47",Fentress,"049",36.25284780000,-84.94023080000,"515","1690",Grimsley,07/01/1989,
"116106",1303062.00000000000,Strathmore (historical),Populated Place,TN,"47",Lawrence,"099",35.40007710000,-87.50974060000,"233","764",Riverside,08/01/1991,
"111606",1283870.00000000000,Ethridge,Populated Place,TN,"47",Lawrence,"099",35.32369000000,-87.30362620000,"299","981",Ethridge,05/19/1980,03/20/2008
"121393",1311075.00000000000,Tanbark (historical),Populated Place,TN,"47",Bledsoe,"007",35.66229120000,-85.01384250000,"550","1804",Melvine,09/01/1989,
"115688",1302882.00000000000,Hickory Hills,Populated Place,TN,"47",Cumberland,"035",35.97367710000,-85.20691080000,"582","1909",Pleasant Hill,08/01/1991,
"120311",1310890.00000000000,Country Club Estates,Populated Place,TN,"47",Putnam,"141",36.18395010000,-85.46664110000,"340","1115",Cookeville East,09/01/1989,
"114262",1279329.00000000000,Calistia,Populated Place,TN,"47",Robertson,"147",36.51282210000,-86.66582890000,"245","804",Orlinda,05/19/1980,03/20/2020
"116352",1327365.00000000000,Wetmore,Populated Place,TN,"47",Polk,"139",35.25590620000,-84.55132070000,"249","817",Etowah,05/19/1980,
"126262",1315861.00000000000,Saint John,Populated Place,TN,"47",Clay,"027",36.59450760000,-85.30718450000,"276","906",Dale Hollow Reservoir SE,05/19/1980,
"116229",1314429.00000000000,Twin Oaks,Populated Place,TN,"47",Sullivan,"163",36.59400220000,-81.96984580000,"575","1886",Shady Valley,05/19/1980,
"148320",1646893.00000000000,Oak Hill,Populated Place,TN,"47",Washington,"179",36.35454750000,-82.59209520000,"566","1857",Leesburg,08/01/1991,
"111483",1270706.00000000000,Smith Shoals Subdivision,Populated Place,TN,"47",Sullivan,"163",36.45899200000,-82.46209010000,"410","1345",Boone Dam,05/19/1980,
"118344",1314677.00000000000,Big Creek,Populated Place,TN,"47",Hawkins,"073",36.47370580000,-82.94322030000,"376","1234",Burem,05/19/1980,
"113475",1278141.00000000000,Brackentown,Populated Place,TN,"47",Sumner,"165",36.59893150000,-86.38665850000,"223","732",Fountain Head,05/19/1980,
"112934",1286718.00000000000,Handleyton,Populated Place,TN,"47",Robertson,"147",36.59948730000,-86.62943990000,"202","663",Orlinda,05/19/1980,03/20/2020
"112270",1284673.00000000000,Fort Pillow,Populated Place,TN,"47",Lauderdale,"097",35.66341250000,-89.73896930000,"87","285",Fort Pillow,05/19/1980,
"114803",1305561.00000000000,Busby,Populated Place,TN,"47",Lawrence,"099",35.10674810000,-87.40974190000,"270","886",Loretto,05/19/1980,
"118885",1310126.00000000000,Macedonia,Populated Place,TN,"47",Monroe,"123",35.65590980000,-84.33325520000,"311","1020",Loudon,07/01/1989,
"110942",1281608.00000000000,Crestwood,Populated Place,TN,"47",Roane,"145",35.83813040000,-84.50048840000,"236","774",Bacon Gap,05/19/1980,
"116770",1308015.00000000000,Rocky Waters,Populated Place,TN,"47",Blount,"009",35.83563790000,-83.98157250000,"276","906",Maryville,05/01/1989,
"117680",1309216.00000000000,Morelock (historical),Populated Place,TN,"47",Greene,"059",36.29454360000,-82.89488120000,"357","1171",McCloud,05/01/1989,
"119672",1314903.00000000000,Craft Spring,Populated Place,TN,"47",Greene,"059",36.27343460000,-82.81015670000,"409","1342",Baileyton,05/19/1980,
"115024",1300176.00000000000,Round Pond,Populated Place,TN,"47",Montgomery,"125",36.45671680000,-87.37778700000,"183","600",Palmyra,05/19/1980,
"112811",1286191.00000000000,Greenwood,Populated Place,TN,"47",Jackson,"087",36.37644900000,-85.54386250000,"293","961",Burristown,05/19/1980,
"147558",1652480.00000000000,LaFollette,Populated Place,TN,"47",Campbell,"013",36.38285700000,-84.11992510000,"327","1073",La Follette,05/19/1980,03/20/2008
"117557",1303800.00000000000,Stanton,Populated Place,TN,"47",Haywood,"075",35.46230380000,-89.40201670000,"96","315",Stanton,05/19/1980,05/12/2008
"115565",1301051.00000000000,Selmer,Populated Place,TN,"47",McNairy,"109",35.17008350000,-88.59227040000,"137","449",Purdy,05/19/1980,05/12/2008
"120090",1314910.00000000000,Cromwell Crossroads,Populated Place,TN,"47",Wayne,"181",35.13674820000,-87.82836060000,"299","981",Three Churches,05/19/1980,
"148297",1646190.00000000000,Cuba (historical),Populated Place,TN,"47",Maury,"119",35.50618460000,-86.96222620000,"202","663",Glendale,04/01/1990,
"111669",1274852.00000000000,Winchester Springs,Populated Place,TN,"47",Franklin,"051",35.24619330000,-86.17748730000,"308","1010",Belvidere,05/19/1980,
"118902",1310310.00000000000,Brooksville (historical),Populated Place,TN,"47",Coffee,"031",35.50507640000,-86.00970870000,"333","1093",Fredonia,07/01/1989,
"110744",1280528.00000000000,Christiana,Populated Place,TN,"47",Rutherford,"149",35.71006830000,-86.39943700000,"213","699",Fosterville,05/19/1980,
"129313",1313220.00000000000,Dukes Store (historical),Populated Place,TN,"47",Maury,"119",35.57923960000,-87.12361860000,"217","712",Columbia,04/01/1990,
"110341",1272019.00000000000,Sylvia,Populated Place,TN,"47",Dickson,"043",36.17172460000,-87.42556740000,"264","866",Vanleer,05/19/1980,
"122234",1311521.00000000000,Louise Heights,Populated Place,TN,"47",Montgomery,"125",36.56199270000,-87.41750970000,"170","558",New Providence,11/01/1989,
"146969",1640677.00000000000,Rymers (historical),Populated Place,TN,"47",Polk,"139",35.13202110000,-84.43048160000,"451","1480",McFarland,05/01/1989,
"147621",1639614.00000000000,Riverview,Populated Place,TN,"47",Unicoi,"171",36.12260800000,-82.44430600000,"503","1650",Chestoa,05/19/1980,
"113329",1291864.00000000000,Long Branch,Populated Place,TN,"47",Lawrence,"099",35.15619190000,-87.42474150000,"208","682",Long Branch,05/19/1980,
"111088",1282276.00000000000,Decherd,Populated Place,TN,"47",Franklin,"051",35.20980480000,-86.07942850000,"293","961",Winchester,05/19/1980,03/20/2008
"126657",1312657.00000000000,Forestwood,Populated Place,TN,"47",Hamilton,"065",35.18229230000,-85.22579080000,"238","781",Daisy,01/01/1990,
"116329",1327094.00000000000,Stakely Mill,Populated Place,TN,"47",Monroe,"123",35.44368740000,-84.35325570000,"297","974",Mount Vernon,05/19/1980,
"112001",1275857.00000000000,Armona,Populated Place,TN,"47",Blount,"009",35.78730420000,-84.01407300000,"278","912",Louisville,05/19/1980,
"147965",1640288.00000000000,Breezy Hills,Populated Place,TN,"47",Washington,"179",36.30844000000,-82.32458240000,"502","1647",Johnson City,08/01/1991,
"122151",1315332.00000000000,Kirby,Populated Place,TN,"47",Macon,"111",36.47894330000,-85.90831550000,"308","1010",Pleasant Shade,05/19/1980,
"115997",1314415.00000000000,Toomy,Populated Place,TN,"47",Scott,"151",36.46702140000,-84.59438370000,"385","1263",Oneida South,05/19/1980,
"149542",1647528.00000000000,Chestnut Grove,Populated Place,TN,"47",Union,"173",36.28841430000,-83.75157610000,"377","1237",Maynardville,11/01/1989,
"118167",1304676.00000000000,Woodville,Populated Place,TN,"47",Haywood,"075",35.76674320000,-89.43673980000,"142","466",Gates,05/19/1980,
"112748",1291021.00000000000,Lenox,Populated Place,TN,"47",Dyer,"045",36.08923760000,-89.49840800000,"89","292",Dyersburg,05/19/1980,
"114669",1299539.00000000000,Rives,Populated Place,TN,"47",Obion,"131",36.35562050000,-89.04812100000,"91","299",Rives,05/19/1980,05/12/2008
"110495",1272277.00000000000,Temple Acres,Populated Place,TN,"47",Knox,"093",36.10035890000,-83.92518760000,"340","1115",Fountain City,05/19/1980,
"117574",1303943.00000000000,Sunrise,Populated Place,TN,"47",Knox,"093",36.07313940000,-83.79129280000,"306","1004",John Sevier,05/19/1980,
"125483",1312392.00000000000,Twin Springs,Populated Place,TN,"47",Knox,"093",35.90841270000,-84.16019350000,"291","955",Lovell,12/01/1989,
"118499",1314698.00000000000,Blue Gem,Populated Place,TN,"47",Morgan,"129",35.99646550000,-84.45270990000,"320","1050",Elverton,05/19/1980,
"127404",1312893.00000000000,Georgemere,Populated Place,TN,"47",Wilson,"189",36.22227630000,-86.54277250000,"201","659",Hermitage,03/01/1990,
"114657",1294856.00000000000,Mount Zion,Populated Place,TN,"47",Cheatham,"021",36.33588480000,-86.97666780000,"222","728",Forest Grove,05/19/1980,
"114918",1295581.00000000000,New Johnsonville,Populated Place,TN,"47",Humphreys,"085",36.02117150000,-87.96697650000,"133","436",Johnsonville,05/19/1980,03/20/2008
"116246",1314448.00000000000,Valleyview,Populated Place,TN,"47",Rutherford,"149",35.97256290000,-86.32332460000,"194","636",Lascassas,05/19/1980,
"128981",1313186.00000000000,Weakley Hills,Populated Place,TN,"47",Rutherford,"149",36.02561780000,-86.49027080000,"161","528",Gladeville,03/01/1990,
"127985",1313023.00000000000,Bethel,Populated Place,TN,"47",Rutherford,"149",35.93145300000,-86.43027010000,"168","551",Walterhill,03/01/1990,
"120906",1310981.00000000000,Quality Estates,Populated Place,TN,"47",Putnam,"141",36.14589440000,-85.58608930000,"323","1060",Cookeville West,09/01/1989,
"113922",1278920.00000000000,Buffalo Valley,Populated Place,TN,"47",Putnam,"141",36.14144880000,-85.78665050000,"156","512",Buffalo Valley,05/19/1980,
"115605",1302770.00000000000,Lovie (historical),Populated Place,TN,"47",Wayne,"181",35.44812960000,-87.75696880000,"181","594",Leatherwood,08/01/1991,
"118937",1310395.00000000000,Bay View,Populated Place,TN,"47",Roane,"145",35.76118400000,-84.64243740000,"232","761",Rockwood,07/01/1989,
"125638",1315762.00000000000,Poplar Springs,Populated Place,TN,"47",Carroll,"017",35.89673070000,-88.41727160000,"164","538",Palmer Shelter,05/19/1980,
"127415",1312912.00000000000,Boxwood Hall,Populated Place,TN,"47",Williamson,"187",35.98228450000,-86.81555580000,"242","794",Franklin,02/01/1990,
"124796",1315626.00000000000,Oak Hill,Populated Place,TN,"47",Cumberland,"035",35.98951210000,-85.00995680000,"542","1778",Crossville,05/19/1980,
"115310",1314084.00000000000,Youngblood (historical),Populated Place,TN,"47",DeKalb,"041",35.95645180000,-85.91276470000,"206","676",Gassaway,01/01/1990,
"147727",1644495.00000000000,Cove Creek,Populated Place,TN,"47",Carter,"019",36.14095100000,-82.11984630000,"989","3245",White Rocks Mountain,08/01/1989,
"116638",1327987.00000000000,Crackers Neck,Populated Place,TN,"47",Johnson,"091",36.39428820000,-81.81817030000,"764","2507",Mountain City,05/19/1980,
"148606",1640506.00000000000,Evergreen,Populated Place,TN,"47",Sullivan,"163",36.58094140000,-82.12846360000,"554","1818",Bristol,08/01/1991,
"150229",1647837.00000000000,Valley Park,Populated Place,TN,"47",Carter,"019",36.34316480000,-82.19985370000,"494","1621",Elizabethton,08/01/1991,
"114763",1313553.00000000000,Pisgah Heights,Populated Place,TN,"47",Shelby,"157",35.05620330000,-90.09537040000,"74","243",Southwest Memphis,04/01/1990,
"116933",1308283.00000000000,Caringer (historical),Populated Place,TN,"47",Monroe,"123",35.50786060000,-84.03323930000,"411","1348",Tallassee,05/01/1989,
"124464",1311823.00000000000,Chambers,Populated Place,TN,"47",Obion,"131",36.45339600000,-88.98478540000,"114","374",Harris,11/01/1989,
"115642",1307770.00000000000,Bennett Acres,Populated Place,TN,"47",Bradley,"011",35.10090790000,-84.87077740000,"267","876",Felker,04/01/1989,
"113970",1297601.00000000000,Pinetree Estates,Populated Place,TN,"47",Hamilton,"065",35.19673690000,-85.19245660000,"226","741",Daisy,05/19/1980,
"121808",1315246.00000000000,Holiday Hills,Populated Place,TN,"47",Roane,"145",35.78312880000,-84.61354760000,"242","794",Bacon Gap,05/19/1980,
"110779",1281059.00000000000,Concord,Populated Place,TN,"47",Knox,"093",35.86869070000,-84.14185860000,"259","850",Concord,05/19/1980,
"147610",1639469.00000000000,Piney Grove,Populated Place,TN,"47",Carter,"019",36.21733220000,-82.23763260000,"777","2549",Iron Mountain Gap,05/19/1980,
"121796",1315232.00000000000,Hicks Crossing,Populated Place,TN,"47",Sevier,"155",35.90008680000,-83.72906370000,"315","1033",Boyds Creek,05/19/1980,
"114431",1294177.00000000000,Montague,Populated Place,TN,"47",Davidson,"037",36.24810940000,-86.71971960000,"152","499",Nashville East,05/19/1980,
"119589",1310486.00000000000,Holmansville (historical),Populated Place,TN,"47",Robertson,"147",36.51865720000,-87.07972410000,"179","587",Adams,07/01/1989,
"113982",1297768.00000000000,Plain Grove,Populated Place,TN,"47",Pickett,"137",36.51950860000,-85.22912630000,"305","1001",Byrdstown,05/19/1980,
"120468",1314985.00000000000,Duo,Populated Place,TN,"47",Claiborne,"025",36.48313730000,-83.63157720000,"377","1237",Clouds,05/19/1980,
"122140",1315320.00000000000,Key Corner,Populated Place,TN,"47",Lauderdale,"097",35.93146270000,-89.49062990000,"82","269",Fowlkes,05/19/1980,
"113876",1296702.00000000000,Palmetto,Populated Place,TN,"47",Bedford,"003",35.49201660000,-86.66444150000,"231","758",Belfast,05/19/1980,
"115204",1306311.00000000000,Decatur,Populated Place,TN,"47",Meigs,"121",35.51479390000,-84.79022230000,"237","778",Decatur,05/19/1980,03/20/2008
"116200",1326658.00000000000,Enon,Populated Place,TN,"47",Carroll,"017",36.09728450000,-88.54310930000,"126","413",Trezevant East,01/01/1993,
"111955",1288761.00000000000,Huntingdon,Populated Place,TN,"47",Carroll,"017",36.00061780000,-88.42810630000,"125","410",Huntingdon,05/19/1980,03/20/2008
"110790",1281351.00000000000,Cottage Home,Populated Place,TN,"47",Wilson,"189",35.99089470000,-86.03332230000,"201","659",Auburntown,05/19/1980,
"128185",1313046.00000000000,Davis Meadows,Populated Place,TN,"47",Rutherford,"149",35.94256390000,-86.53027130000,"169","554",Smyrna,03/01/1990,
"114872",1306140.00000000000,Cove Creek Cascades,Populated Place,TN,"47",Sevier,"155",35.76286760000,-83.62044590000,"386","1266",Pigeon Forge,05/19/1980,
"115118",1295698.00000000000,Newport,Populated Place,TN,"47",Cocke,"029",35.96704120000,-83.18765780000,"319","1047",Newport,05/19/1980,03/20/2008
"115450",1314299.00000000000,Skinner Crossroad,Populated Place,TN,"47",Greene,"059",36.17926390000,-83.07988280000,"341","1119",Mohawk,05/19/1980,
